demand,expired_items,stock,in_transit,lost_sales,satisfied_demand,orders,average_reward,reward_std,config_details,avg_reward,std_reward
2.3999999999999995,0.0,2.7000000000000006,5.599999999999999,0.0,2.3999999999999995,2.8999999999999995,0.0,0.0,m_4_L_2_p_0_c_0_h_1_b_10_w_2_mean_demand_3_coef_of_var_1e-11_base_stock_level_9,0.0,0.0
